"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",-0.0163193960608987,0.0075660621751622,0.000335568834245807,0.000417461232221726,0.000284425364700812,0.000623470756594859,0.000423547402833966,0.000757291123981674,0.000321390486310805,0.000246972923318381,0.000593190174188558,0.000334569907219292,0.000375723306377632,0.0003929748880648,0.00033686578058426,0.000423622192469001,0.000260073929096691,0.00033508952471266,0.000447721610451078,0.000155357124449223,0.000890165524131564,0.000347359196431609,0.000125369654750079,0.000325122948602035
"2",0.0075660621751622,-0.00982661838105075,7.03131911382877e-05,9.61362150279005e-05,5.82360318678016e-05,0.00021611653625596,0.000102963107076939,0.000214276113521943,7.15854240370627e-05,5.75673490210241e-05,0.000129021576430705,6.98778959690793e-05,0.000109894485359748,9.56753047283229e-05,7.40797064249246e-05,9.16274988266017e-05,6.77584650614322e-05,8.01977965379823e-05,0.00010483427901768,2.99324421824174e-05,0.000317307932841083,8.99609292960007e-05,2.33004087230333e-05,8.98935165426158e-05
"3",0.000335568834245807,7.03131911382877e-05,-0.00169441393672875,4.31549031297653e-05,1.15353080563462e-05,0.000208293876868492,4.01317195875115e-05,4.99107576649903e-05,2.26560955741563e-05,4.53713320604284e-05,1.64609228713096e-05,0.000112086940792089,6.79368590256929e-05,3.15761201005006e-05,1.44271299994884e-05,1.53539665071373e-05,7.31748880183439e-05,4.31444497628467e-05,2.82908692526123e-05,5.20259107310398e-06,0.000115323602983328,0.00014601524365497,3.36414987924655e-06,0.000195120184482291
"4",0.000417461232221726,9.61362150279005e-05,4.31549031297653e-05,-0.00410843852975166,1.76448058713104e-05,0.000124325620606807,0.00221943109827248,9.91564741293005e-05,0.000235237110929085,5.0102342031843e-05,2.32237098271064e-05,3.56919329612225e-05,4.3888345454115e-05,0.000159064826998226,1.99035261670017e-05,2.04079233839934e-05,7.25344575009067e-05,3.04796822289472e-05,2.8633725893368e-05,9.77391733292467e-06,0.000194375755056848,7.88374489568418e-05,7.40027968011455e-06,8.15731960898189e-05
"5",0.000284425364700812,5.82360318678016e-05,1.15353080563462e-05,1.76448058713104e-05,-0.000858513054480283,6.54096195361273e-05,1.71161379306704e-05,2.56487072479871e-05,1.08939920227903e-05,1.2358110080291e-05,2.41415794024456e-05,1.11149488711613e-05,3.45906682899936e-05,1.60921803284608e-05,3.5242630722822e-05,5.77981250011947e-05,1.82665626040886e-05,1.76590637852465e-05,1.7254965754427e-05,1.65420831802743e-05,5.54479669069618e-05,1.82901444338369e-05,8.94607578116487e-06,2.38579821040687e-05
"6",0.000623470756594859,0.00021611653625596,0.000208293876868492,0.000124325620606807,6.54096195361273e-05,-0.00420671528122764,0.000119401882750263,0.00031382300428794,9.175053699478e-05,0.000106735472684789,0.000150718245740752,0.000208729081429552,0.000187801163709179,9.06346965992331e-05,8.46278540874905e-05,8.24120342805289e-05,0.000125699946822939,0.000198914248429149,0.000222039644003288,2.45693411851675e-05,0.000491244733198338,0.000242480975146844,2.65338566962099e-05,0.00020098215331895
"7",0.000423547402833966,0.000102963107076939,4.01317195875115e-05,0.00221943109827248,1.71161379306704e-05,0.000119401882750263,-0.00404387991436339,9.41561047072157e-05,0.000198731975470505,4.70282976513761e-05,2.3724923565865e-05,3.32921930021812e-05,4.3507205696141e-05,0.000165720267314859,1.93483495861174e-05,1.9873883753794e-05,6.8511643249673e-05,2.98420038940523e-05,2.69488981112987e-05,9.3767604506667e-06,0.000183754857719652,7.35052394035602e-05,7.04880975875666e-06,7.69171525758428e-05
"8",0.000757291123981674,0.000214276113521943,4.99107576649903e-05,9.91564741293005e-05,2.56487072479871e-05,0.00031382300428794,9.41561047072157e-05,-0.00584299948061501,5.91734155283286e-05,4.18217932024386e-05,4.60881789678621e-05,4.91537204640402e-05,8.09563217823915e-05,7.10598756614521e-05,3.23302475798241e-05,3.25638885006777e-05,5.52778854006311e-05,5.55009701301919e-05,6.33930816294234e-05,1.30871927244801e-05,0.0035625797749346,3.21099086573038e-05,9.79547433925812e-06,8.38454655710547e-05
"9",0.000321390486310805,7.15854240370627e-05,2.26560955741563e-05,0.000235237110929085,1.08939920227903e-05,9.175053699478e-05,0.000198731975470505,5.91734155283286e-05,-0.00153526014208233,3.1248860627067e-05,1.38974813194887e-05,1.89542843547405e-05,3.30770153744327e-05,8.03849873122528e-05,1.30858187876732e-05,1.37623455531798e-05,4.58731739507454e-05,1.9567103577255e-05,1.63988838595427e-05,5.63363457369702e-06,0.000130218343002218,4.51053297915887e-05,3.94753216586259e-06,5.26863109650757e-05
"10",0.000246972923318381,5.75673490210241e-05,4.53713320604284e-05,5.0102342031843e-05,1.2358110080291e-05,0.000106735472684789,4.70282976513761e-05,4.18217932024386e-05,3.1248860627067e-05,-0.00165393661519246,1.61660415430587e-05,3.2597722776992e-05,4.47062273617684e-05,3.69307037489971e-05,1.38749846426843e-05,1.53969232803109e-05,0.00047531261026874,2.76723117467238e-05,2.08785959074315e-05,6.62346460715642e-06,8.7094722738826e-05,7.71398308591429e-05,4.79903451943103e-06,0.000155536960513557
"11",0.000593190174188558,0.000129021576430705,1.64609228713096e-05,2.32237098271064e-05,2.41415794024456e-05,0.000150718245740752,2.3724923565865e-05,4.60881789678621e-05,1.38974813194887e-05,1.61660415430587e-05,-0.00149965232490571,1.57171056868413e-05,6.7054684508726e-05,2.13312897222262e-05,4.03946444348275e-05,4.01852237289179e-05,2.55330035165011e-05,3.0214761428606e-05,3.70825830602109e-05,7.26270720988185e-06,0.00010812446409812,2.88707507545324e-05,4.23186582168614e-06,3.70164070774844e-05
"12",0.000334569907219292,6.98778959690793e-05,0.000112086940792089,3.56919329612225e-05,1.11149488711613e-05,0.000208729081429552,3.32921930021812e-05,4.91537204640402e-05,1.89542843547405e-05,3.2597722776992e-05,1.57171056868413e-05,-0.00153030526580944,8.37326363477785e-05,2.73517919849384e-05,1.49851406514309e-05,1.48779778222107e-05,5.55238981893613e-05,5.62075136800087e-05,3.47143771323827e-05,4.9334892995158e-06,0.000114963423394616,8.3619656262701e-05,3.13610329150836e-06,0.0001144735242258
"13",0.000375723306377632,0.000109894485359748,6.79368590256929e-05,4.3888345454115e-05,3.45906682899936e-05,0.000187801163709179,4.3507205696141e-05,8.09563217823915e-05,3.30770153744327e-05,4.47062273617684e-05,6.7054684508726e-05,8.37326363477785e-05,-0.0022657108947681,3.67822198335554e-05,6.67693056166093e-05,4.36099007620867e-05,5.99989718866347e-05,0.000361215631253285,0.000208163602638866,1.79198005045743e-05,0.000138956664587769,6.66660240715118e-05,1.37097481933657e-05,7.90501061322438e-05
"14",0.0003929748880648,9.56753047283229e-05,3.15761201005006e-05,0.000159064826998226,1.60921803284608e-05,9.06346965992331e-05,0.000165720267314859,7.10598756614521e-05,8.03849873122528e-05,3.69307037489971e-05,2.13312897222262e-05,2.73517919849384e-05,3.67822198335554e-05,-0.0016135431398049,1.87447059107921e-05,2.16894812126979e-05,5.16385024996608e-05,2.52765174681562e-05,2.34143563844612e-05,9.33021733402128e-06,0.000121279451245635,5.1947059923615e-05,7.17672982891514e-06,5.74669655991185e-05
"15",0.00033686578058426,7.40797064249246e-05,1.44271299994884e-05,1.99035261670017e-05,3.5242630722822e-05,8.46278540874905e-05,1.93483495861174e-05,3.23302475798241e-05,1.30858187876732e-05,1.38749846426843e-05,4.03946444348275e-05,1.49851406514309e-05,6.67693056166093e-05,1.87447059107921e-05,-0.00104473221823233,4.4940826587883e-05,2.11401675875253e-05,3.00568501287921e-05,2.77662821046796e-05,1.06583066451477e-05,6.93182914420957e-05,2.26724926165884e-05,6.70323663591625e-06,2.67959392877591e-05
"16",0.000423622192469001,9.16274988266017e-05,1.53539665071373e-05,2.04079233839934e-05,5.77981250011947e-05,8.24120342805289e-05,1.9873883753794e-05,3.25638885006777e-05,1.37623455531798e-05,1.53969232803109e-05,4.01852237289179e-05,1.48779778222107e-05,4.36099007620867e-05,2.16894812126979e-05,4.4940826587883e-05,-0.00115011688424747,2.2090831062029e-05,2.31826636117691e-05,2.4290924414838e-05,1.3581272034991e-05,6.80554397478474e-05,2.321791549487e-05,8.41726845938782e-06,2.91583777515173e-05
"17",0.000260073929096691,6.77584650614322e-05,7.31748880183439e-05,7.25344575009067e-05,1.82665626040886e-05,0.000125699946822939,6.8511643249673e-05,5.52778854006311e-05,4.58731739507454e-05,0.00047531261026874,2.55330035165011e-05,5.55238981893613e-05,5.99989718866347e-05,5.16385024996608e-05,2.11401675875253e-05,2.2090831062029e-05,-0.00202125588888253,4.12655747024675e-05,3.29707705229975e-05,1.05043924201118e-05,0.000102330280051399,0.000111474899642171,8.107454117604e-06,0.000216193580709876
"18",0.00033508952471266,8.01977965379823e-05,4.31444497628467e-05,3.04796822289472e-05,1.76590637852465e-05,0.000198914248429149,2.98420038940523e-05,5.55009701301919e-05,1.9567103577255e-05,2.76723117467238e-05,3.0214761428606e-05,5.62075136800087e-05,0.000361215631253285,2.52765174681562e-05,3.00568501287921e-05,2.31826636117691e-05,4.12655747024675e-05,-0.00173398922812298,8.67277537985302e-05,8.32370137840305e-06,0.000116393967095904,4.78556173423353e-05,5.86536248894158e-06,6.33361589407274e-05
"19",0.000447721610451078,0.00010483427901768,2.82908692526123e-05,2.8633725893368e-05,1.7254965754427e-05,0.000222039644003288,2.69488981112987e-05,6.33930816294234e-05,1.63988838595427e-05,2.08785959074315e-05,3.70825830602109e-05,3.47143771323827e-05,0.000208163602638866,2.34143563844612e-05,2.77662821046796e-05,2.4290924414838e-05,3.29707705229975e-05,8.67277537985302e-05,-0.00169584102150613,6.93122527914931e-06,0.000144650430330251,3.83089133107037e-05,4.45165860718827e-06,4.99735900417229e-05
"20",0.000155357124449223,2.99324421824174e-05,5.20259107310398e-06,9.77391733292467e-06,1.65420831802743e-05,2.45693411851675e-05,9.3767604506667e-06,1.30871927244801e-05,5.63363457369702e-06,6.62346460715642e-06,7.26270720988185e-06,4.9334892995158e-06,1.79198005045743e-05,9.33021733402128e-06,1.06583066451477e-05,1.3581272034991e-05,1.05043924201118e-05,8.32370137840305e-06,6.93122527914931e-06,-0.000435444201372394,3.03899556003902e-05,9.33620914871163e-06,1.68633240185901e-05,1.33110487397951e-05
"21",0.000890165524131564,0.000317307932841083,0.000115323602983328,0.000194375755056848,5.54479669069618e-05,0.000491244733198338,0.000183754857719652,0.0035625797749346,0.000130218343002218,8.7094722738826e-05,0.00010812446409812,0.000114963423394616,0.000138956664587769,0.000121279451245635,6.93182914420957e-05,6.80554397478474e-05,0.000102330280051399,0.000116393967095904,0.000144650430330251,3.03899556003902e-05,-0.00738402395978028,0.000167078563077708,2.40841064253612e-05,0.000150885709169761
"22",0.000347359196431609,8.99609292960007e-05,0.00014601524365497,7.88374489568418e-05,1.82901444338369e-05,0.000242480975146844,7.35052394035602e-05,3.21099086573038e-05,4.51053297915887e-05,7.71398308591429e-05,2.88707507545324e-05,8.3619656262701e-05,6.66660240715118e-05,5.1947059923615e-05,2.26724926165884e-05,2.321791549487e-05,0.000111474899642171,4.78556173423353e-05,3.83089133107037e-05,9.33620914871163e-06,0.000167078563077708,-0.00217045871458353,6.82263948826757e-06,0.000361783726818113
"23",0.000125369654750079,2.33004087230333e-05,3.36414987924655e-06,7.40027968011455e-06,8.94607578116487e-06,2.65338566962099e-05,7.04880975875666e-06,9.79547433925812e-06,3.94753216586259e-06,4.79903451943103e-06,4.23186582168614e-06,3.13610329150836e-06,1.37097481933657e-05,7.17672982891514e-06,6.70323663591625e-06,8.41726845938782e-06,8.107454117604e-06,5.86536248894158e-06,4.45165860718827e-06,1.68633240185901e-05,2.40841064253612e-05,6.82263948826757e-06,-0.000340360228461172,1.02854547912836e-05
"24",0.000325122948602035,8.98935165426158e-05,0.000195120184482291,8.15731960898189e-05,2.38579821040687e-05,0.00020098215331895,7.69171525758428e-05,8.38454655710547e-05,5.26863109650757e-05,0.000155536960513557,3.70164070774844e-05,0.0001144735242258,7.90501061322438e-05,5.74669655991185e-05,2.67959392877591e-05,2.91583777515173e-05,0.000216193580709876,6.33361589407274e-05,4.99735900417229e-05,1.33110487397951e-05,0.000150885709169761,0.000361783726818113,1.02854547912836e-05,-0.00249526646005051
